gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	direction
AIF1L	14.0056565418896	-4.69598653510859	1.59110156681265	-2.95140588951575	0.00316330927360583	0.124878822914848	Down in AD
CLU	8.74593591185227	-5.90903674751545	2.02992259340827	-2.91096653966203	0.00360312601156212	0.136057171349639	Down in AD
LCE1A	21.7881726104548	-3.94465272416005	1.35271652992924	-2.91609708086171	0.00354440195379519	0.136057171349639	Down in AD
HSP90AA1	78.5272630040193	-3.93445600158612	1.35876011972723	-2.89562222533876	0.00378407635966785	0.13693626326548	Down in AD
RND1	4.92130421579821	6.46111052609058	2.23055572652264	2.89663712466993	0.00377185762841816	0.13693626326548	Up in AD
DHRS9	8.61543762392968	4.85208221396808	1.69576391515054	2.86129582698269	0.00421913162710878	0.149563910944652	Up in AD
CASP14	21.1802218361781	4.21139194528471	1.47843875464834	2.84854001022614	0.00439203305070239	0.152579228181401	Up in AD
CCDC64B	7.28095873074597	5.0919200040047	1.79605560897133	2.83505698741758	0.00458175118984719	0.153887266352444	Up in AD
FRY	5.43101638609332	6.73078419981235	2.38175932456581	2.8259715960341	0.00471374436864032	0.153887266352444	Up in AD
SPRR2G	92.8931641286371	2.85506936187453	1.01199625259478	2.82122523137223	0.00478406009385837	0.153887266352444	Up in AD
VWF	5.43101638609332	6.73078419981235	2.38175932456581	2.8259715960341	0.00471374436864032	0.153887266352444	Up in AD
PLXNB2	16.8621944461019	-4.10932968148449	1.46377440539503	-2.80735177930339	0.00499506610425517	0.15775326951075	Down in AD
GJB2	4.75140015903317	6.33911336782232	2.2870475018697	2.77174538903979	0.00557566293290662	0.167082198985429	Up in AD
SMIM5	4.75140015903317	6.33911336782232	2.2870475018697	2.77174538903979	0.00557566293290662	0.167082198985429	Up in AD
TPD52L1	7.47730295774561	-5.72830903020089	2.06682573863176	-2.77154910698617	0.00557902564257622	0.167082198985429	Down in AD
IL1RN	9.03217498355785	4.65407314193906	1.69295773252396	2.74907816806536	0.00597631320887923	0.175946712607173	Up in AD
SDR16C5	14.2203970582431	3.84835247330385	1.4051157929267	2.73881518710153	0.00616610245698263	0.178508666129647	Up in AD
PLA2G4D	8.12031073386768	5.37524626890249	1.97763014511178	2.71802403608621	0.00656730671396414	0.187006750199274	Up in AD
IL36G	23.5508099910538	3.03258878292066	1.14053924397328	2.65890787971143	0.00783943946934213	0.219630747713666	Up in AD
ANO9	9.21370760536208	4.89809127569647	1.85773278781812	2.63659623591465	0.00837424425710933	0.223970772278428	Up in AD
C5orf46	52.0088933802895	-3.62602349541206	1.37541329589864	-2.63631557599781	0.00838117455273335	0.223970772278428	Down in AD
CENPV	6.67627115107205	-5.52240199099552	2.09315776901489	-2.63831139379166	0.00833200337693633	0.223970772278428	Down in AD
HSPE1	6.27565546967322	-5.45044284470642	2.09541976044763	-2.6011221940286	0.00929193503044314	0.244546835573935	Down in AD
PARPBP	6.74306953323996	-5.52468101946035	2.13923012209011	-2.58255573461285	0.00980715201093974	0.250695150637479	Down in AD
PLBD1	15.2844324549262	3.19399638416641	1.23687674183642	2.5823077402395	0.00981420278834115	0.250695150637479	Up in AD
MEGF9	10.2670050630168	-4.24090323265633	1.65776458582503	-2.55820595331739	0.0105213758832262	0.264864201582085	Down in AD
